index,word,x,y,cluster,remove
2687,marie,5.1432953,4.633016,20,
3184,fatal,0.4086321,4.631743,0,
3707,invest,-2.5639906,4.6312704,25,
2450,karen,5.65184,4.630248,27,
351,final,-0.8737065,4.629351,49,
2633,destruction,0.9841054,4.628376,0,
2872,moron,3.1542714,4.6271105,57,
1930,anna,5.924305,4.625021,27,
2235,aunt,5.037178,4.6248775,20,
26,man,3.6621616,4.6235905,57,
2017,wolf,2.9458308,4.6235237,57,
3838,vera,5.874616,4.62316,27,
1683,dude,3.19999,4.621289,57,
3800,sandra,5.7224426,4.61961,27,
2770,julia,5.854513,4.6191554,27,
49,year,-2.3108141,4.6186247,5,
2410,parker,5.7092543,4.617904,27,
2433,excited,-3.3531573,4.617807,25,
3338,collapse,0.8521181,4.617479,0,
1520,separate,-0.90938246,4.6154613,49,
3952,brat,4.0755734,4.613451,20,
1528,clip,-0.5431783,4.612984,49,
879,suspect,2.183749,4.6115894,2,
208,late,-2.24577,4.609941,5,
1945,forth,-0.37117893,4.607381,49,
3307,involvement,2.0697677,4.606926,2,
143,boy,4.0768,4.6066647,20,
7,watch,-3.113423,4.6063585,25,
1702,ass,3.1958063,4.6059604,57,
996,year_later,-2.176551,4.60522,5,
2742,owe,-2.7565389,4.6034613,25,
3659,suspicion,2.1427138,4.6033807,2,
1914,times,-3.0285344,4.603018,25,
1279,commit,2.3793411,4.6014233,2,
2810,conclude,-0.9694192,4.597975,49,
2664,watched,-3.2574954,4.597958,25,
2739,extend,-0.6202899,4.5974116,49,
1302,demand,-2.5201097,4.5963383,25,
1282,segment,-0.5668462,4.595262,49,
2345,accuse,2.3681362,4.5852494,2,
1024,slowly,-0.058052443,4.583763,21,
3006,plague,0.9856008,4.5835776,0,
3082,calm,-0.075684406,4.583416,21,
2400,mst_k,-3.738542,4.578212,25,1
2616,distance,-0.28227216,4.5765,21,
83,kid,3.9082382,4.5732737,20,
1448,advice,-2.9392483,4.5725307,25,
768,ruin,-1.5027794,4.5704,5,
45,guy,3.1278787,4.5688424,57,
2878,hitch,5.4725714,4.5676866,27,
3041,gradually,0.13139887,4.567016,21,
2044,solve,2.1779459,4.5647497,2,
1486,consist,-0.58141786,4.563377,49,
282,manage,-1.7521008,4.560811,5,
491,bunch,3.1827018,4.559657,57,
3571,diane,5.6262913,4.5577407,27,
2355,fortunately,-1.8548117,4.5542464,5,
739,finish,-2.7196918,4.552516,25,
2351,threat,1.1366482,4.5503507,0,
784,share,-0.92015004,4.54727,49,
3643,eva,5.8875294,4.5461364,27,
2004,forward,-0.4699489,4.5399313,49,
985,flashback,-0.55230266,4.5384564,49,
111,course,-0.96960217,4.538226,49,
912,everybody,-1.308752,4.536947,49,
2740,came,-3.3406858,4.5327573,25,
2953,set_piece,-0.58811164,4.5315175,49,
139,remember,-3.3189807,4.52989,25,
3569,psychic,5.5374055,4.5298767,27,
129,follow,-0.997874,4.5298414,49,
835,barely,-1.7779387,4.5280995,5,
2611,guilty,2.3101385,4.5280747,2,
3830,nicole,5.118384,4.5265603,20,
2123,lisa,5.3397484,4.5257893,27,
3016,predict,-1.263657,4.5250134,49,
306,name,2.423269,4.5230904,2,
1542,seven,-2.1864364,4.5206165,5,
2443,bully,4.0822525,4.5195594,20,
3336,barney,4.027463,4.5186267,20,
1103,skip,-2.6905806,4.515767,25,
968,constantly,-0.23774709,4.5134406,21,
1320,recall,-3.170465,4.5115013,25,
2950,jealous,4.729798,4.510151,20,
2204,second_half,-1.5520568,4.509532,5,
1698,alice,5.3770065,4.508943,27,
2326,pregnant,4.5647964,4.5087523,20,
3170,harm,0.8232924,4.5062037,0,
1954,thankfully,-1.8759608,4.5048857,5,
442,single,-1.9868435,4.504637,5,
650,girlfriend,4.971609,4.503069,20,
209,rest,-1.7198974,4.501987,5,
556,nearly,-1.8475453,4.5005255,5,
1932,prevent,0.95592326,4.497292,0,
795,fall_love,4.6508403,4.4960747,20,
1230,affair,4.7934647,4.4951286,20,
3090,pride,1.7972399,4.494776,2,
2441,widow,4.7461157,4.494371,20,
1155,young_man,4.458267,4.4931717,20,
3481,thing_happen,-1.354286,4.4921703,49,
1907,young_girl,4.42326,4.490845,20,
2206,betty,5.406788,4.4860353,27,
366,husband,4.786034,4.4847136,20,
946,boyfriend,4.930561,4.4845033,20,
354,cause,0.9324323,4.483594,0,
3704,unhappy,4.7759223,4.4819875,20,
1475,identity,2.178051,4.4810348,2,
2480,investigation,2.206751,4.4778614,2,
3451,befriend,2.5291584,4.477799,2,
2167,mid,-2.390949,4.4771013,5,
1039,marriage,4.8017883,4.476222,20,
94,child,3.8312612,4.4761724,20,
2635,montage,-0.5397587,4.4757547,49,
134,wife,4.7621856,4.474119,20,
2259,divorce,4.8055596,4.4689527,20,
1856,practically,-1.8649125,4.464807,5,
267,have,-1.1103654,4.464657,49,
3192,happily,4.717417,4.46273,20,
578,marry,4.762395,4.462561,20,
2397,married,4.7951717,4.4609838,20,
2376,fall_asleep,-2.7037115,4.4559402,25,
3665,awhile,-2.9361653,4.452133,25,
253,entire,-1.9128449,4.4489775,5,
2554,watching,-2.864703,4.448819,25,
428,parent,3.969912,4.44876,20,
1249,childhood,3.8511307,4.443978,20,
2388,split,-1.5039951,4.4402146,5,
1075,commercial,1.7030813,4.438383,2,
2933,mute,-0.045531932,4.436743,21,
299,daughter,4.664676,4.436478,20,
2407,maria,6.067256,4.4362926,27,
140,second,-2.0605397,4.431943,5,
1081,twice,-2.4708602,4.4304676,5,
3819,hooker,4.368862,4.4301167,20,
82,family,3.7785585,4.4298224,20,
202,mother,4.604211,4.4176126,20,
2757,nd,-2.3357992,4.4153986,5,
2920,grandmother,4.6672807,4.4151654,20,
250,ask,0.59543073,4.414092,0,
2584,beg,0.9705198,4.4114256,0,
3059,rd,-2.3547192,4.411424,5,
17,end,-1.199628,4.411415,49,
96,begin,-1.0504621,4.4082036,49,
2502,exchange,0.36800385,4.4045196,0,
1362,st,-2.3560834,4.4033823,5,
413,sister,4.60466,4.4024224,20,
3407,declare,1.5741328,4.402285,2,
226,sit,-2.929998,4.4008846,25,
954,repeat,-1.9566454,4.397683,5,
1152,th,-2.3455598,4.3945456,5,
2527,young_boy,4.153761,4.3929954,20,
2954,pressure,0.8367568,4.3905854,0,
3402,reply,0.484173,4.3842087,0,
2990,thirty,-2.3075345,4.382406,5,
229,half,-1.8140512,4.378967,5,
3983,mystery_science,-3.6284056,4.3787384,7,
604,baby,4.409447,4.378296,20,
325,sequence,-0.5501021,4.3752475,49,
3784,assassination,2.3926182,4.3736386,2,
1809,saw,-3.4950066,4.3706236,7,
3530,corruption,2.5970678,4.3689103,2,
507,crime,2.6642396,4.366102,2,
2332,insist,0.77614754,4.363629,0,
1736,investigate,2.1882584,4.3579836,2,
1013,forever,-2.8927002,4.355463,25,
2514,convict,2.4524486,4.3488407,2,
3660,fall_apart,-0.90760887,4.3487144,49,
3102,respond,0.44791037,4.3485117,0,
4001,little_boy,4.475146,4.340443,20,
762,listen,-0.14517675,4.3401246,21,
2255,preview,-3.5720716,4.3383746,7,
2649,celebrity,1.7029467,4.337678,2,
824,raise,0.8869599,4.337417,0,
3676,biker,3.1593292,4.3368034,2,
1897,little_girl,4.4809923,4.334216,20,
3095,end_credit,-0.48753986,4.3330045,49,
1317,beginning,-1.1321365,4.332908,49,
777,memory,-2.9166868,4.3325763,25,
1844,ad,1.7870522,4.3320293,2,
1093,news,1.9082564,4.322117,2,
131,talk,-0.19623014,4.321077,21,
2753,distant,-0.8332117,4.3174753,49,
66,happen,-1.2607026,4.316813,24,
2597,sound_effect,-0.158903,4.3120713,21,
166,couple,-1.7279282,4.3105464,5,
1437,desperate,1.221004,4.3094587,0,
1883,sudden,-0.86394507,4.3072524,49,
2248,button,-1.5497183,4.305442,5,
1196,angry,0.005621655,4.3038683,21,
2212,damage,0.7631892,4.3036494,0,
5,time,-2.0489116,4.3031898,5,
1061,random,-0.51531947,4.302448,49,
142,hear,-0.19038473,4.299869,21,
2215,magazine,1.7879245,4.2992268,2,
3100,opening_credit,-0.54660016,4.2986226,49,
23,come,-1.3443216,4.298112,24,
1796,report,1.911848,4.2957454,2,
2588,newspaper,1.9163495,4.294899,2,
2939,audio,-0.21271653,4.294898,21,
474,date,-2.8160138,4.2942495,7,
1270,refuse,1.2820265,4.2933407,0,
2015,trial,2.3860836,4.290611,2,
3417,confess,2.237908,4.2889667,2,
2582,daily,1.9546582,4.279982,2,
3042,middle_aged,3.8758276,4.278731,20,
1328,sound_like,-0.1450795,4.2755976,21,
3614,advertising,1.7153877,4.272865,2,
3805,homer,4.6539354,4.27079,20,
1058,opening,-0.5539789,4.270491,49,
2738,march,-1.4174235,4.2698803,24,
271,son,4.468394,4.265671,20,
261,brother,4.486606,4.2654243,20,
779,drag,-1.7339847,4.264874,5,
1079,mom,4.438671,4.261462,20,
52,start,-1.2768433,4.2611604,24,
171,sound,-0.15749875,4.260072,21,
3905,inexplicably,-0.59512466,4.259309,49,
1326,disappear,-0.6852526,4.256118,49,
4000,amir,3.9926183,4.2557373,20,
802,gang,3.1484032,4.2540727,2,
665,quickly,-0.9673612,4.2534275,49,
3150,mafia,2.9911246,4.251795,2,
2120,lonely,3.8048048,4.2495313,20,
154,father,4.2968183,4.248985,20,
3275,quarter,-2.2565656,4.248374,5,
1356,worry,0.72698927,4.2482743,0,
1988,noise,-0.14071983,4.246374,21,
910,criminal,2.7745593,4.2447734,2,
2665,adopt,3.9729183,4.2447605,20,
1875,arrest,2.3913767,4.2436495,2,
3363,tonight,-3.4771636,4.240325,7,
2129,cheer,0.042259105,4.2367945,21,
3073,yesterday,-3.4325767,4.2363353,7,
975,polouse,2.5644853,4.2322206,2,
1166,gangster,3.0600355,4.2308993,2,
485,future,-0.8997524,4.2306705,49,
788,suddenly,-0.7289119,4.2274904,49,
338,past,-0.926473,4.2265086,49,
1030,trailer,-3.6521266,4.224393,7,
2650,grandfather,4.0937915,4.2233768,20,
78,new,-0.8918664,4.2218537,49,
2622,desperately,1.1904681,4.219865,0,
2324,halfway,-1.3503023,4.215489,24,
1424,naturally,0.004442877,4.2144012,21,
651,year_ago,-3.3536332,4.214036,7,
373,cop,2.978964,4.213863,2,
2390,mob,3.1056318,4.2126217,2,
1937,jail,2.4713655,4.210788,2,
2609,hood,3.072567,4.2105756,2,
1940,honor,1.9506947,4.2101636,2,
3416,hearing,-0.09791545,4.209144,21,
1047,theatre,-3.5399022,4.209129,7,
1812,ago,-3.255516,4.2073765,7,
1641,loud,-0.12213715,4.207085,21,
2155,last,-2.074115,4.206319,5,
2210,going,-1.2657217,4.206116,24,
1916,cousin,4.4632697,4.205561,20,
3497,stan,4.710192,4.2053604,20,
3960,paulie,4.397233,4.2050123,20,
886,dad,4.4797635,4.200523,20,
2626,thug,3.125306,4.1987996,2,
859,police,2.7376635,4.198689,2,
396,theater,-3.5477297,4.1978493,7,
55,turn,-1.0885853,4.197692,24,
3595,police_officer,2.9751303,4.1952844,2,
2282,ensue,0.11387,4.195155,21,
2978,journalist,2.1232142,4.1947007,2,
550,continue,-0.9848326,4.1933355,49,
2464,needless,-2.0263317,4.1889486,5,
3379,rave,-3.5408628,4.1852245,7,
71,friend,4.430819,4.1851616,20,
2157,mate,4.404344,4.1849313,20,
2876,hit_man,3.0412822,4.1848197,2,
3473,daddy,4.52919,4.1846704,20,
966,de,7.1052,4.181679,59,1
1942,relative,1.1780502,4.1796007,0,
3991,apparent_reason,-0.52350795,4.1795764,49,
1035,justice,1.9070172,4.1789703,2,
1511,ahead,-2.0169911,4.1786313,5,
2336,corrupt,2.6667309,4.172238,2,
1410,old_man,3.8975694,4.170539,20,
1720,reporter,2.1311,4.1694274,2,
57,long,-2.051309,4.16461,5,
58,set,-0.5779058,4.164053,49,
3732,crook,2.995246,4.1624517,2,
2646,health,0.8275459,4.1601152,0,
2175,le,7.1073275,4.1561475,59,1
2494,instantly,-1.1097677,4.1559906,24,
3688,underworld,2.9531863,4.155974,2,
203,job,1.3440738,4.155703,0,
104,help,1.0109836,4.1551065,0,
1291,uncle,4.4094124,4.1548347,20,
2856,fbi,2.3727176,4.149971,2,
2392,hour_half,-2.2952967,4.1497073,5,
2166,fast_forward,-2.0114622,4.1476955,5,
3529,nervous,0.81083775,4.1474714,0,
3315,policeman,2.9919877,4.146247,2,
3250,ruthless,2.820508,4.14457,2,
3855,randomly,-0.5081241,4.144559,49,
1366,half_hour,-2.1947036,4.143647,5,
2226,festival,-3.5544374,4.1418366,7,
1526,stretch,-2.027475,4.1409783,5,
3305,betray,2.2324905,4.137781,2,
1313,blind,0.11658138,4.135496,21,
742,take_place,-0.55919826,4.1354933,49,
1384,film_festival,-3.485453,4.1342406,7,
2093,yell,-0.17983042,4.13403,21,
2848,premiere,-3.453139,4.133439,7,
3664,household,3.8881953,4.126462,20,
1688,condition,0.72172105,4.125949,0,
1522,realise,-1.224315,4.1225386,24,
1018,encounter,0.13972151,4.1200447,21,
2870,elderly,3.9463158,4.11717,20,
2269,shout,-0.19648209,4.116121,21,
3635,pad,-2.1378214,4.113898,5,
1706,cheat,1.3818799,4.1132426,0,
61,minute,-2.1316192,4.1118336,5,
1783,neighbor,3.9463267,4.109641,20,
3389,gap,-2.0567997,4.108592,5,
3750,filler,-2.1327002,4.106973,5,
3656,hostage,2.607789,4.106608,2,
2362,medical,0.9859276,4.1062117,0,
249,hour,-2.1908414,4.1056695,5,
1532,lucky,-3.2615848,4.0974245,7,
1583,international,-3.5717468,4.0959945,7,
2728,recover,0.3842002,4.0941997,0,
28,get,-1.3857453,4.089994,24,
3762,panic,0.86331505,4.088954,0,
634,trouble,0.9240184,4.088488,0,
259,later,-1.3285296,4.087693,24,
3372,defense,1.8047047,4.0860496,2,
301,realize,-1.2160002,4.0855,24,
732,recently,-3.1914296,4.085104,7,
2886,companion,3.8492851,4.0849977,20,
2160,min,-2.2133718,4.084255,5,
3332,loyal,2.5483198,4.0822835,2,
843,prison,2.6000109,4.0821,2,
3767,hour_minute,-2.1923912,4.0808177,5,
3209,psychiatrist,0.7547636,4.0773463,0,
3796,severely,0.27395567,4.077273,0,
2596,reel,-2.1332288,4.0728993,5,
828,la,7.1935806,4.0717006,59,1
1312,length,-2.1625614,4.071654,5,
3093,drunken,3.2947648,4.0707216,2,
2320,authority,1.7996656,4.070238,2,
1976,assistant,1.1175504,4.0698843,0,
231,force,1.7854846,4.066956,2,
2493,defend,1.904776,4.064524,2,
3139,colleague,1.004011,4.063862,0,
2505,activity,2.1935039,4.06325,2,
59,day,-2.8630526,4.0601044,7,
1927,aid,1.1651828,4.0568013,0,
637,rich,2.8119211,4.0556645,2,
18,go,-1.3553988,4.0554066,24,
1017,hospital,0.85674906,4.053804,0,
1127,fellow,2.307014,4.0526333,2,
132,short,-2.1481278,4.049268,5,
514,got,-1.4772109,4.0492444,24,
3166,dentist,0.78685045,4.048286,0,
2451,wants,1.2665831,4.048094,0,
2730,shortly,-1.1634731,4.0468373,24,
3268,announce,-1.2473289,4.0458374,24,
3242,illegal,2.276709,4.0441866,2,
994,boss,2.9578993,4.042704,2,
3478,businessman,2.8792007,4.042019,2,
1517,patient,0.81188256,4.0418262,0,
580,suffer,0.39071584,4.0409427,0,
3898,prot,0.66676253,4.040433,0,
3864,bourne,2.5329268,4.0361643,2,
2481,thief,2.9102936,4.0359416,2,
1570,ill,0.3172944,4.0343294,0,
2307,wealthy,2.8500752,4.0310197,2,
2630,till,-1.5935694,4.030738,24,
3444,mayor,3.0224895,4.0254216,2,
3743,april,-2.847977,4.0246315,7,
2577,disease,0.7194043,4.0236435,0,
1751,mental,0.7499846,4.022712,0,
1860,nurse,0.89055973,4.020538,0,
610,having,-2.7577631,4.0199776,7,
3020,comfort,0.53668326,4.0149074,0,
2894,stress,0.6039586,4.0107303,0,
2139,scheme,2.847382,4.0099716,2,
3118,brazil,7.235543,4.0092297,59,1
643,week,-2.9677854,4.0056705,7,
3054,midnight,-3.2688777,4.0028477,7,
3554,el,7.1297164,4.002336,59,1
1646,luck,-1.7331935,3.995849,24,
1712,position,1.700313,3.9957135,2,
3702,illness,0.63870317,3.9943576,0,
1132,month,-2.9370608,3.9943366,7,
2813,executive,1.7262888,3.9889429,2,
1518,threaten,0.26945132,3.9860919,0,
2801,luckily,-1.5387709,3.9858851,24,
336,order,1.1790013,3.9755175,0,
2985,servant,3.8697102,3.9754174,20,
3271,jewel,2.8453372,3.9751542,2,
490,doctor,0.8398269,3.9725368,0,
247,save,-1.1263202,3.9664404,24,
1803,lawyer,2.9630685,3.963324,2,
3895,en,7.4102197,3.9601033,59,1
574,eventually,0.40172797,3.9587762,0,
1276,charge,2.0773978,3.9573016,2,
773,f,7.5499964,3.9427476,59,1
113,place,-0.6485635,3.9403698,49,
1693,guard,2.5553489,3.9350832,2,
1034,l,7.4747405,3.9350066,59,1
1217,rush,-1.7417312,3.9333463,24,
2681,noble,2.5009942,3.927672,2,
15,scene,-0.53241557,3.9258523,49,
3123,quit,-1.4445778,3.9253109,24,
2300,cell,2.5182858,3.9199004,2,
950,tough,3.1014183,3.918115,2,
1148,j,7.639773,3.9170997,59,1
2774,em,7.5182414,3.9121916,59,1
1855,w,7.645458,3.9109104,59,1
1580,u,7.5525236,3.9096222,59,1
771,t,7.5586267,3.9094174,59,1
1022,hire,1.6200479,3.9039192,2,
2151,cure,0.64823914,3.8991544,0,
128,lose,-1.0023941,3.898392,24,
285,soon,-1.0316161,3.8974657,24,
1572,bet,-1.6214889,3.8962352,24,
181,night,-3.0698004,3.8917804,7,
2041,confront,0.3544011,3.8892903,0,
317,wait,-1.5712411,3.8885703,24,
1497,k,7.598839,3.8878806,59,1
1154,office,2.0367298,3.887522,2,
863,m,7.5951915,3.8874717,59,1
145,miss,-1.604459,3.8864577,24,
666,secret,1.8790301,3.8841968,2,
1222,r,7.6112466,3.8839972,59,1
1477,g,7.615159,3.8829553,59,1
3321,nerve,-0.045422543,3.8828738,21,
1888,court,2.4321563,3.881711,2,
901,c,7.6144824,3.880283,59,1
2789,spring,-2.9051757,3.8793638,7,
2087,emerge,-0.4554846,3.8792481,49,
1616,experiment,0.537608,3.8789866,0,
1096,summer,-2.9667978,3.8784878,7,
1004,p,7.60346,3.8777714,59,1
215,finally,-1.2726793,3.8763313,24,
468,d,7.59308,3.8761592,59,1
1402,n,7.6253357,3.8752108,59,1
2619,v,7.602194,3.875132,59,1
1939,weekend,-2.9654667,3.873003,7,
3523,er,7.5884776,3.8728447,59,1
1974,aka,7.5608883,3.8721535,59,1
2121,h,7.6430006,3.8680649,59,1
884,immediately,-1.1033562,3.8679264,24,
1499,x,7.601158,3.8634157,59,1
699,e,7.6000977,3.8631315,59,1
3365,saturday_night,-2.9788501,3.859914,7,
1530,spy,2.0902088,3.859473,2,
2122,vacation,-2.9309118,3.857643,7,
3588,confrontation,0.492066,3.8565383,0,
953,scientist,0.6281456,3.8564506,0,
1691,prisoner,2.5409822,3.8559291,2,
738,o,7.6366615,3.8549798,59,1
2797,lab,0.55215526,3.8499553,0,
1595,morning,-2.9836473,3.846486,7,
3515,assign,2.133978,3.8435156,2,
1929,expert,2.0908873,3.8409162,2,
3260,working,1.6597253,3.8406117,2,
991,agent,2.2266922,3.838063,2,
2144,holiday,-2.9494894,3.8373172,7,
704,company,1.6770513,3.8355896,2,
3053,afternoon,-2.9955595,3.835017,7,
3405,y,7.571277,3.8318484,59,1
2663,sunday,-3.0563912,3.8286731,7,
3293,await,-0.8594651,3.827734,24,
2158,settle,0.89865357,3.8273294,0,
1593,evening,-3.01502,3.8258533,7,
1725,private,1.9163859,3.825059,2,
2698,rid,1.3005744,3.8216486,0,
2525,heist,2.7496212,3.82011,2,
3696,cancer,0.68675375,3.8199055,0,
22,find,-1.4715984,3.8189476,24,
2660,portion,-1.987998,3.812037,24,
3483,safety,1.9140147,3.8102221,2,
1333,ex,2.0730383,3.8088088,2,
241,stop,-1.3614151,3.8073587,24,
182,decide,-1.2798036,3.8061433,24,
1554,spend_time,-1.3398579,3.8032851,24,
754,reach,-0.93156976,3.7943695,24,
1399,drunk,3.656402,3.7942443,20,
1046,join,2.0942707,3.7941597,2,
2745,virus,0.5662488,3.7915921,0,
2136,cook,4.224862,3.7912714,46,
2910,robbery,2.6461773,3.785084,2,
3208,retire,1.9288281,3.7838044,2,
2399,assassin,2.643543,3.7833707,2,
294,group,2.4828196,3.779664,2,
1672,bad_guy,3.0439289,3.7745838,2,
42,take,-1.0323669,3.7681382,24,
561,plan,1.2937044,3.766665,0,
2855,contract,1.7405488,3.7623386,2,
1684,switch,-1.2765018,3.7583241,24,
3449,closing,-0.60938364,3.75698,24,
895,super,-0.28159553,3.7528355,24,
3378,mode,-0.30119503,3.7527251,24,
2729,staff,1.9624348,3.7499814,2,
3772,spending,-2.7317102,3.7462182,33,
489,send,1.4136739,3.741514,0,
1453,numerous,-1.8444846,3.7400863,24,
656,business,1.8518776,3.7397642,2,
2419,slave,3.681297,3.7377565,20,
725,member,2.391709,3.7324276,2,
2645,factory,1.8820273,3.7297654,2,
857,bar,3.9851286,3.7258434,20,
1138,leader,2.3381138,3.7231174,2,
2684,trade,1.891655,3.7203107,2,
427,stay,-1.3889583,3.7196693,24,
2091,worker,1.8927855,3.7188673,2,
721,fast,-0.6109355,3.7187214,24,
3327,employee,1.910224,3.714898,2,
2922,invisible,0.29572013,3.699232,0,
3833,infect,0.5546647,3.6969879,0,
2476,security,2.022737,3.694263,2,
3373,financial,1.7261192,3.6922529,2,
2500,restaurant,4.0034537,3.6909723,20,
1632,section,-2.1390312,3.6868958,24,
2743,buy_dvd,-3.4194958,3.6865447,54,
2205,manager,1.8186833,3.686262,2,
3463,gear,-0.44482213,3.685455,24,
3605,wealth,1.742837,3.681065,2,
2220,dinner,4.260667,3.6804523,46,
3657,firm,1.9878222,3.6795924,2,
51,leave,-1.3250709,3.6784177,24,
1901,determine,1.0029616,3.6782858,0,
1464,bank,1.9798995,3.6774566,2,
445,pass,-1.7448722,3.6708596,24,
2567,oil,1.8591205,3.6707613,2,
2496,busy,3.7086818,3.668565,20,
1820,invite,4.3399143,3.666336,46,
2592,leaf,-1.307482,3.6600091,24,
119,bring,-0.91665936,3.6561682,24,
2696,celebrate,0.5202916,3.6550217,0,
1498,suicide,0.6750161,3.6539638,0,
1072,quick,-1.0272593,3.6519911,24,
1237,trick,-1.0991223,3.6495788,24,
278,hero,2.8944526,3.6492167,2,
1727,protect,1.1147304,3.6461926,0,
3519,operate,2.003208,3.6451519,2,
3693,henchman,3.1071715,3.6430547,2,
483,villain,3.0997832,3.6416187,2,
878,strike,-0.54282,3.6411912,24,
830,track,-1.3431854,3.639773,24,
1795,guest,4.348695,3.6390953,46,
3438,devote,0.91819674,3.6360824,0,
1397,speed,-0.48595437,3.634148,24,
2710,funeral,4.3745146,3.632573,46,
2067,brave,2.8332293,3.6318367,2,
1625,rob,1.6148876,3.6306663,0,
3043,precious,-2.4842374,3.62979,33,
1757,stumble,-1.3994647,3.629668,24,
2126,pursue,0.9798418,3.627495,0,
2583,heroic,2.8178926,3.626391,2,
421,spend,-2.5877345,3.6210964,33,
3215,birthday,4.39563,3.6209056,46,
2385,near_end,-0.52263796,3.620416,24,
343,pick,-1.4320191,3.6185262,24,
1207,owner,1.8220581,3.6178443,2,
661,party,4.3327765,3.6177614,46,
1852,contact,1.2452415,3.6148286,0,
1548,wedding,4.3681545,3.6144814,46,
3181,reunion,4.4789944,3.606531,46,
3593,pursuit,0.9601433,3.6057053,0,
1755,service,2.1032376,3.5984204,2,
1629,hook,-1.4235134,3.594549,24,
333,catch,-1.3803798,3.59373,24,
3698,inject,-0.8004941,3.5883536,24,
890,law,2.6603768,3.5867887,2,
3340,inhabit,0.7192416,3.5856867,0,
2764,beloved,0.7129118,3.5827608,0,
1002,club,4.342998,3.5798378,46,
2459,resort,1.7415394,3.576134,2,
702,brain,0.24015221,3.572139,0,
450,steal,1.5155617,3.5712204,0,
3014,opening_scene,-0.26654276,3.5702844,24,
2239,left,-1.3025401,3.5689754,24,
211,keep,-1.2084817,3.5686002,24,
2021,attend,4.4295254,3.5675259,46,
3225,commit_suicide,0.651713,3.5654695,0,
2926,currently,-3.4839818,3.5650253,54,
257,close,-0.6811318,3.5527954,24,
175,away,-1.2303503,3.5474117,24,
571,free,-2.6593888,3.547255,33,
221,move,-0.45332235,3.5454943,24,
622,contain,-1.9294754,3.5452545,24,
459,discover,1.2060347,3.5439267,0,
2482,fortune,1.7334967,3.5436609,2,
2309,duty,2.0918539,3.535598,2,
909,seek,1.0107847,3.5331273,0,
2615,attach,0.07674177,3.5294113,0,
1210,prepare,-1.8541292,3.5265245,24,
2787,flip,-1.4118929,3.5256343,24,
1167,ready,-1.4799594,3.5217085,24,
2211,spare,-2.0709157,3.5155315,24,
136,death,0.55006593,3.5118062,0,
186,meet,1.265233,3.5092034,0,
3008,sneak,-1.1555388,3.503881,24,
2168,practice,2.504403,3.5015345,2,
3397,exit,-1.1482152,3.5002332,24,
1426,vehicle,3.1529925,3.4989128,36,
300,hold,-0.94537574,3.492806,24,
2430,inform,1.1203948,3.4905581,0,
362,return,0.735686,3.4898105,0,
2653,collect,1.2271601,3.4853735,0,
1752,uk,-3.5391624,3.482276,54,
1014,mysterious,1.2825711,3.4738195,0,
332,open,-0.6059063,3.468782,24,
3774,save_day,3.0914032,3.4579785,36,
3464,cia,2.2982213,3.4570541,2,
1694,grab,-1.364725,3.4544137,24,
2879,stranger,1.2982273,3.4478025,0,
871,enter,-0.7385986,3.440299,24,
3390,walk_away,-1.324066,3.4388437,24,
1786,wrap,-1.2321076,3.4350653,24,
272,evil,3.0693047,3.4283917,36,
2962,row,-1.0679716,3.4273844,24,
195,release,-3.555562,3.4234643,54,
686,plenty,-1.8883669,3.42065,24,
1052,system,2.1670885,3.4189548,2,
760,search,1.1991588,3.418464,0,
1297,weapon,2.251332,3.416713,2,
234,worth,-2.9989681,3.4164326,33,
2147,sub,2.2368019,3.4152071,2,
3435,cannon,3.1266348,3.4117286,36,
544,bear,0.5794848,3.403099,0,
2183,own,1.4607512,3.3981042,0,
3765,reunite,1.1430942,3.395786,0,
2406,birth,0.5687922,3.3922312,0,
1209,expectation,-2.9687064,3.3901803,33,
3007,operation,2.2064502,3.3901293,2,
2230,run_away,0.14459614,3.3898156,0,
3961,camcorder,-3.8235018,3.3883722,54,
3970,boris,1.3482841,3.3870459,0,
3776,newly,1.2302243,3.371529,0,
2058,ton,-1.9030443,3.3690107,24,
1968,meeting,0.95539975,3.3669357,0,
1288,dangerous,1.0486792,3.3662999,0,
2507,diamond,1.5436441,3.3645115,0,
787,step,-0.9898205,3.3617418,24,
2911,survival,0.9755304,3.3580313,0,
903,college,4.6297936,3.3560758,46,
1746,safe,0.9412382,3.3525834,0,
2442,gather,1.3003829,3.3493326,0,
682,jump,-0.49909532,3.3490887,24,
2252,fix,-1.0354315,3.348344,24,
2331,sinister,1.348513,3.3462467,0,
1223,getting,0.082152404,3.3441346,0,
2372,hack,-1.6359102,3.3298664,24,
2181,rage,0.2589494,3.3272853,0,
1027,teacher,4.6622763,3.3239546,46,
2384,rebel,2.420746,3.3200738,41,
160,die,0.5760009,3.319217,0,
700,high_school,4.6654625,3.3152072,46,
3479,graduate,4.6807294,3.314854,46,
1926,treasure,1.4375123,3.3130777,0,
63,kill,0.42610547,3.309274,0,
586,student,4.6721125,3.3084426,46,
334,school,4.669816,3.308372,46,
441,local,1.4905143,3.3078942,0,
3730,home_video,-3.7437124,3.304405,54,
3085,university,4.681128,3.303777,46,
3360,mm,-3.7735395,3.3037636,54,
399,check,-2.7692974,3.2983725,33,
902,arrive,1.0685956,3.2941222,0,
741,gets,0.15364653,3.2911756,0,
516,class,4.686477,3.2901864,46,
